D,X,Y,Z,date
NA,38692.454427909026,-655.113993273961,16692.0,2007-06-29
NA,38674.532936098556,-650.3092915128137,16692.0,2007-06-30
NA,38683.43664921579,-656.0868891452127,16695.0,2007-07-01
NA,38684.455574339765,-654.9785621936418,16695.0,2007-07-02
NA,38689.45485782055,-655.0632066188413,16693.0,2007-07-03
NA,38677.45657746666,-654.8600599983625,16696.0,2007-07-04
NA,38676.53265341686,-650.3429166054462,16696.0,2007-07-05
NA,38678.49446790535,-652.6267663951933,16695.0,2007-07-06
NA,38686.43621782568,-656.1377630542679,16695.0,2007-07-07
NA,38673.5330774394,-650.2924789664975,16696.0,2007-07-08
NA,38683.47475333904,-653.8363769177892,16694.0,2007-07-09
NA,38695.51102456882,-651.7879620495888,16698.0,2007-07-10
NA,38657.629472094675,-644.400960766885,16698.0,2007-07-11
NA,38663.553385840954,-648.9996765995663,16698.0,2007-07-12
NA,38674.47603864546,-653.6842787143654,16702.0,2007-07-13
NA,38662.610013918376,-645.6089463897584,16700.0,2007-07-14
NA,38660.55380839759,-648.9493262147672,16698.0,2007-07-15
NA,38670.51457032696,-651.3669212741246,16698.0,2007-07-16
NA,38677.494610226,-652.6098956794866,16695.0,2007-07-17
NA,38680.49418326405,-652.6605078266066,16696.0,2007-07-18
NA,38687.45514442823,-655.0293488487615,16699.0,2007-07-19
NA,38668.49589111187,-652.458059238127,16699.0,2007-07-20
NA,38666.552963284325,-649.0500269843654,16700.0,2007-07-21
NA,38669.57140593198,-647.9755254078542,16698.0,2007-07-22
NA,38682.550709648945,-649.318562369961,16701.0,2007-07-23
NA,38685.45543103592,-654.9954910786817,16700.0,2007-07-24
NA,38691.47361084445,-653.9715753208325,16702.0,2007-07-25
NA,38695.4539979975,-655.1647799290806,16700.0,2007-07-26
NA,38673.62724959651,-644.6676347283538,16699.0,2007-07-27
NA,38681.5697215589,-648.1765779302821,16702.0,2007-07-28
NA,38688.54986453567,-649.4192631395593,16699.0,2007-07-29
NA,38671.57112520313,-648.0090341615922,16701.0,2007-07-30
NA,38677.53251207602,-650.3597291517625,16703.0,2007-07-31
NA,38675.53279475771,-650.32610405913,16702.0,2007-08-01
NA,38677.513577514685,-651.4848126912545,16708.0,2007-08-02
NA,38675.58939915077,-646.9510246509977,16702.0,2007-08-03
NA,38680.55099135337,-649.2849954467615,16705.0,2007-08-04
NA,38685.512442872074,-651.6195457394031,16703.0,2007-08-05
NA,38692.49247541622,-652.862956415086,16705.0,2007-08-06
NA,38661.61015330976,-645.5922501823934,16703.0,2007-08-07
NA,38668.5526815799,-649.0835939075649,16704.0,2007-08-08
NA,38678.513435684355,-651.5016543222731,16709.0,2007-08-09
NA,38671.57112520313,-648.0090341615922,16706.0,2007-08-10
NA,38663.628638657865,-644.5009635024358,16704.0,2007-08-11
NA,38673.51414483599,-651.4174461671803,16703.0,2007-08-12
NA,38677.55141391,-649.2346450619624,16704.0,2007-08-13
NA,38682.53180537179,-650.4437918833437,16705.0,2007-08-14
NA,38684.5315226901,-650.4774169759762,16706.0,2007-08-15
NA,38673.62724959651,-644.6676347283538,16703.0,2007-08-16
NA,38679.60764426483,-645.8927819149634,16705.0,2007-08-17
NA,38685.474467715394,-653.87017651855,16703.0,2007-08-18
NA,38685.58800037595,-647.1182775722384,16707.0,2007-08-19
NA,38682.56958119448,-648.193332307151,16703.0,2007-08-20
NA,38690.54958283125,-649.4528300627587,16705.0,2007-08-21
NA,38684.5315226901,-650.4774169759762,16704.0,2007-08-22
NA,38683.53166403095,-650.46060442966,16707.0,2007-08-23
NA,38685.531381349254,-650.4942295222925,16705.0,2007-08-24
NA,38684.588140253436,-647.1015522801143,16707.0,2007-08-25
NA,38678.588979518325,-647.00120052737,16707.0,2007-08-26
NA,38672.57098483871,-648.0257885384611,16707.0,2007-08-27
NA,38661.5913574355,-646.7168705612609,16710.0,2007-08-28
NA,38676.494752546656,-652.5930249637801,16711.0,2007-08-29
NA,38676.589259273285,-646.9677499431218,16711.0,2007-08-30
NA,38675.55169561442,-649.201078138763,16706.0,2007-08-31
NA,NA,NA,16706.0,2007-09-01
NA,NA,NA,16711.0,2007-09-02
NA,38666.47718114005,-653.5490803113221,16712.0,2007-09-03
NA,NA,NA,16710.0,2007-09-04
NA,NA,NA,16712.0,2007-09-05
NA,NA,NA,NA,2007-09-06
NA,38658.591777067944,-646.6666946848886,16712.0,2007-09-07
NA,38666.628221939456,-644.5509648702111,16708.0,2007-09-08
NA,38672.58981878321,-646.9008487746255,16713.0,2007-09-09
NA,38674.570704109865,-648.0592972921992,16711.0,2007-09-10
NA,38675.55169561442,-649.201078138763,16710.0,2007-09-11
NA,38675.53279475771,-650.32610405913,16712.0,2007-09-12
NA,38684.550427944516,-649.3521292931605,16713.0,2007-09-13
NA,38690.51173372045,-651.7037538944959,16713.0,2007-09-14
NA,38680.55099135337,-649.2849954467615,16708.0,2007-09-15
NA,38685.58800037595,-647.1182775722384,16714.0,2007-09-16
NA,38689.49290237818,-652.8123442679662,16714.0,2007-09-17
NA,38681.53194671264,-650.4269793370274,16715.0,2007-09-18
NA,38682.550709648945,-649.318562369961,16715.0,2007-09-19
NA,38681.55085050115,-649.3017789083613,16715.0,2007-09-20
NA,38674.570704109865,-648.0592972921992,16714.0,2007-09-21
NA,38672.58981878321,-646.9008487746255,16714.0,2007-09-22
NA,38665.59079792558,-646.7837717297571,16716.0,2007-09-23
NA,38665.571967389675,-647.9085079003784,16718.0,2007-09-24
NA,38669.57140593198,-647.9755254078542,16715.0,2007-09-25
NA,38674.551836466635,-649.1842946771633,16717.0,2007-09-26
NA,38674.589539028246,-646.9342993588737,16713.0,2007-09-27
NA,38669.64653954275,-643.4761120892246,16714.0,2007-09-28
NA,38653.667448154534,-642.0855141479291,16716.0,2007-09-29
NA,38656.61085026669,-645.5087691455684,16716.0,2007-09-30
NA,38662.64750849487,-643.359645824593,NA,2007-10-01
NA,38667.609316961454,-645.6924274265834,NA,2007-10-02
NA,38666.60945635284,-645.6757312192184,16719.0,2007-10-03
NA,38660.610292701145,-645.5755539750285,16720.0,2007-10-04
NA,38665.571967389675,-647.9085079003784,16720.0,2007-10-05
NA,38668.60917757007,-645.7091236339484,16718.0,2007-10-06
NA,38674.570704109865,-648.0592972921992,16718.0,2007-10-07
NA,38681.53194671264,-650.4269793370274,16719.0,2007-10-08
NA,38683.569440830055,-648.21008668402,16719.0,2007-10-09
NA,38681.58855988588,-647.0513764037421,16718.0,2007-10-10
NA,38689.606250350975,-646.0597439886134,16718.0,2007-10-11
NA,38689.606250350975,-646.0597439886134,16718.0,2007-10-12
NA,38686.587860498475,-647.1350028643625,16718.0,2007-10-13
NA,38674.62711069037,-644.6843018509456,16719.0,2007-10-14
NA,38685.55028709231,-649.3689127547601,16720.0,2007-10-15
NA,38681.5697215589,-648.1765779302821,16720.0,2007-10-16
NA,38686.587860498475,-647.1350028643625,16725.0,2007-10-17
NA,38678.60778365622,-645.8760857075983,16723.0,2007-10-18
NA,38666.64695480795,-643.426197975811,16726.0,2007-10-19
NA,38665.64709322968,-643.4095599380065,16722.0,2007-10-20
NA,38675.58939915077,-646.9510246509977,16723.0,2007-10-21
NA,38678.626555065835,-644.7509703413128,16726.0,2007-10-22
NA,38673.570844474285,-648.0425429153302,16724.0,2007-10-23
NA,38681.5697215589,-648.1765779302821,16725.0,2007-10-24
NA,38662.610013918376,-645.6089463897584,16724.0,2007-10-25
NA,NA,NA,NA,2007-10-26
NA,38661.62891647013,-644.4676292572522,16728.0,2007-10-27
NA,38667.59051817062,-646.8172223140052,16727.0,2007-10-28
NA,38660.62905537627,-644.4509621346604,16726.0,2007-10-29
NA,38659.57280957621,-647.8079816391644,16730.0,2007-10-30
NA,38667.57168666083,-647.9420166541163,16729.0,2007-10-31
NA,38670.533501461934,-650.2420413275487,16728.0,2007-11-01
NA,38674.589539028246,-646.9342993588737,16729.0,2007-11-02
NA,38671.58995866069,-646.8841234825014,16731.0,2007-11-03
NA,38682.550709648945,-649.318562369961,16731.0,2007-11-04
NA,38678.55127305779,-649.2514285235621,16730.0,2007-11-05
NA,38686.493329340134,-652.7617321208463,16731.0,2007-11-06
NA,38687.53109866756,-650.527854614925,16733.0,2007-11-07
NA,38689.49290237818,-652.8123442679662,16733.0,2007-11-08
NA,38688.54986453567,-649.4192631395593,16733.0,2007-11-09
NA,38679.494325584696,-652.6436371108999,16731.0,2007-11-10
NA,38681.55085050115,-649.3017789083613,16733.0,2007-11-11
NA,38687.47418209175,-653.9039761193108,16734.0,2007-11-12
NA,38678.53237073517,-650.3765416980787,16732.0,2007-11-13
NA,38671.51442849664,-651.3837629051432,16734.0,2007-11-14
NA,38674.51400300566,-651.4342877981989,16732.0,2007-11-15
NA,38673.51414483599,-651.4174461671803,16735.0,2007-11-16
NA,38668.53378414363,-650.2084162349162,16736.0,2007-11-17
NA,38675.494894867305,-652.5761542480734,16736.0,2007-11-18
NA,38685.39812459317,-658.3714314298844,16737.0,2007-11-19
NA,38647.61210478916,-645.3585032792835,16736.0,2007-11-20
NA,38647.536752301385,-649.8553527622747,16738.0,2007-11-21
NA,38656.573230669484,-647.7577185085574,16737.0,2007-11-22
NA,38655.53562157462,-649.9898531328048,16739.0,2007-11-23
NA,38664.53434950701,-650.1411660496511,16742.0,2007-11-24
NA,38666.590658048095,-646.8004970218811,16740.0,2007-11-25
NA,38668.4768955164,-653.582879912083,16738.0,2007-11-26
NA,38673.49517950861,-652.5424128166601,16739.0,2007-11-27
NA,38671.49546414991,-652.5086713852469,16739.0,2007-11-28
NA,38673.55197731884,-649.1675112155635,16742.0,2007-11-29
NA,38683.51272653273,-651.5858624773659,16740.0,2007-11-30
NA,38680.513152023705,-651.5353375843102,16742.0,2007-12-01
NA,38680.513152023705,-651.5353375843102,16739.0,2007-12-02
NA,38680.513152023705,-651.5353375843102,16739.0,2007-12-03
NA,38681.51301019338,-651.5521792153288,16738.0,2007-12-04
NA,38677.494610226,-652.6098956794866,16739.0,2007-12-05
NA,38679.513293854034,-651.5184959532917,16741.0,2007-12-06
NA,38683.53166403095,-650.46060442966,16742.0,2007-12-07
NA,38684.47461052722,-653.8532767181696,16742.0,2007-12-08
NA,38679.532229394325,-650.3933542443949,16740.0,2007-12-09
NA,38677.53251207602,-650.3597291517625,16745.0,2007-12-10
NA,38662.55352669317,-648.9828931379666,16744.0,2007-12-11
NA,38664.59093780306,-646.767046437633,16744.0,2007-12-12
NA,38663.57224811852,-647.8749991466403,16745.0,2007-12-13
NA,38670.55239987548,-649.1171608307644,16745.0,2007-12-14
NA,38677.53251207602,-650.3597291517625,16744.0,2007-12-15
NA,38676.51371934501,-651.467971060236,16743.0,2007-12-16
NA,38669.57140593198,-647.9755254078542,16746.0,2007-12-17
NA,38654.61112904946,-645.4753767308384,16746.0,2007-12-18
NA,38661.55366754538,-648.9661096763668,16745.0,2007-12-19
NA,38663.53449084786,-650.1243535033349,16747.0,2007-12-20
NA,38662.59121755802,-646.7335958533849,16746.0,2007-12-21
NA,38668.53378414363,-650.2084162349162,16745.0,2007-12-22
NA,38667.57168666083,-647.9420166541163,16746.0,2007-12-23
NA,38670.57126556756,-647.9922797847232,16747.0,2007-12-24
NA,38670.57126556756,-647.9922797847232,16747.0,2007-12-25
NA,38679.58883964084,-647.017925819494,16748.0,2007-12-26
NA,38679.532229394325,-650.3933542443949,16748.0,2007-12-27
NA,38674.551836466635,-649.1842946771633,16749.0,2007-12-28
NA,38671.58995866069,-646.8841234825014,16748.0,2007-12-29
NA,38681.55085050115,-649.3017789083613,16749.0,2007-12-30
NA,38684.550427944516,-649.3521292931605,16748.0,2007-12-31
NA,38676.53265341686,-650.3429166054462,16748.0,2008-01-01
NA,38686.474324903575,-653.8870763189303,16748.0,2008-01-02
NA,38681.58855988588,-647.0513764037421,16747.0,2008-01-03
NA,38687.493187019485,-652.778602836553,16746.0,2008-01-04
NA,38671.49546414991,-652.5086713852469,16747.0,2008-01-05
NA,38658.53519755208,-650.0402907717536,16750.0,2008-01-06
NA,38659.59163719047,-646.6834199770127,16750.0,2008-01-07
NA,38656.59205682291,-646.6332441006405,16752.0,2008-01-08
NA,38662.55352669317,-648.9828931379666,16750.0,2008-01-09
NA,38667.57168666083,-647.9420166541163,16752.0,2008-01-10
NA,38670.55239987548,-649.1171608307644,16749.0,2008-01-11
NA,38675.494894867305,-652.5761542480734,16753.0,2008-01-12
NA,38656.59205682291,-646.6332441006405,16750.0,2008-01-13
NA,38667.62808303332,-644.567631992803,16753.0,2008-01-14
NA,38663.553385840954,-648.9996765995663,16753.0,2008-01-15
NA,38665.55310413653,-649.0332435227658,16753.0,2008-01-16
NA,38665.477323951876,-653.5321805109417,16752.0,2008-01-17
NA,38664.496460394475,-652.3905763753005,16755.0,2008-01-18
NA,38664.55324498875,-649.0164600611661,16756.0,2008-01-19
NA,38668.49589111187,-652.458059238127,16755.0,2008-01-20
NA,38670.533501461934,-650.2420413275487,16751.0,2008-01-21
NA,38672.51428666631,-651.4006045361617,16756.0,2008-01-22
NA,38677.513577514685,-651.4848126912545,16754.0,2008-01-23
NA,38672.53321878025,-650.2756664201812,16756.0,2008-01-24
NA,38675.456864074346,-654.8262022282827,16758.0,2008-01-25
NA,38669.53364280278,-650.2252287812324,16758.0,2008-01-26
NA,38679.494325584696,-652.6436371108999,16755.0,2008-01-27
NA,38678.49446790535,-652.6267663951933,16755.0,2008-01-28
NA,38679.494325584696,-652.6436371108999,16758.0,2008-01-29
NA,38678.53237073517,-650.3765416980787,16761.0,2008-01-30
NA,38680.513152023705,-651.5353375843102,16755.0,2008-01-31
NA,38666.590658048095,-646.8004970218811,16756.0,2008-02-01
NA,38646.61224418054,-645.3418070719184,16758.0,2008-02-02
NA,38652.59261633283,-646.5663429321443,16760.0,2008-02-03
NA,38655.573371033905,-647.7409641316885,16762.0,2008-02-04
NA,38658.53519755208,-650.0402907717536,16765.0,2008-02-05
NA,38669.53364280278,-650.2252287812324,16760.0,2008-02-06
NA,38663.51556313924,-651.2490298569946,16761.0,2008-02-07
NA,38670.590098538174,-646.8673981903775,16759.0,2008-02-08
NA,38679.43722440262,-656.0190572664725,16762.0,2008-02-09
NA,38665.59079792558,-646.7837717297571,16761.0,2008-02-10
NA,38658.57294994064,-647.7912272622955,16761.0,2008-02-11
NA,38658.57294994064,-647.7912272622955,16762.0,2008-02-12
NA,38664.59093780306,-646.767046437633,16762.0,2008-02-13
NA,38667.55282243211,-649.0668104459652,16762.0,2008-02-14
NA,38662.51570496956,-651.2321882259761,16761.0,2008-02-15
NA,38668.590378293135,-646.8339476061293,16765.0,2008-02-16
NA,38669.53364280278,-650.2252287812324,16763.0,2008-02-17
NA,38666.590658048095,-646.8004970218811,16764.0,2008-02-18
NA,38662.51570496956,-651.2321882259761,16765.0,2008-02-19
NA,38670.55239987548,-649.1171608307644,16763.0,2008-02-20
NA,38669.53364280278,-650.2252287812324,16767.0,2008-02-21
NA,38674.49503718795,-652.5592835323667,16767.0,2008-02-22
NA,38673.51414483599,-651.4174461671803,16763.0,2008-02-23
NA,38678.49446790535,-652.6267663951933,16764.0,2008-02-24
NA,38676.47575302181,-653.7180783151263,16766.0,2008-02-25
NA,38672.47632426911,-653.6504791136045,16765.0,2008-02-26
NA,38677.5702830166,-648.1095604228061,16766.0,2008-02-27
NA,38661.5913574355,-646.7168705612609,16768.0,2008-02-28
NA,38649.61182600638,-645.3918956940134,16768.0,2008-02-29
NA,38645.57477467814,-647.5734203629987,16769.0,2008-03-01
NA,38652.53604559715,-649.939415493856,16767.0,2008-03-02
NA,38660.55380839759,-648.9493262147672,16766.0,2008-03-03
NA,38665.49631807382,-652.4074470910072,16769.0,2008-03-04
NA,38659.59163719047,-646.6834199770127,16769.0,2008-03-05
NA,38666.552963284325,-649.0500269843654,16770.0,2008-03-06
NA,38666.57182702525,-647.9252622772473,16766.0,2008-03-07
NA,38675.570563745445,-648.0760516690682,16768.0,2008-03-08
NA,38643.650138507764,-643.0435231063074,16768.0,2008-03-09
NA,38657.57309030506,-647.7744728854265,16772.0,2008-03-10
NA,38655.62974990695,-644.3676265217014,16770.0,2008-03-11
NA,38662.57238848294,-647.8582447697714,16769.0,2008-03-12
NA,38661.55366754538,-648.9661096763668,16772.0,2008-03-13
NA,38664.51542130891,-651.2658714880132,16770.0,2008-03-14
NA,38654.59233657787,-646.5997935163923,16772.0,2008-03-15
NA,38664.51542130891,-651.2658714880132,16771.0,2008-03-16
NA,38668.53378414363,-650.2084162349162,16773.0,2008-03-17
NA,38671.552259023265,-649.133944292364,16770.0,2008-03-18
NA,38670.533501461934,-650.2420413275487,16770.0,2008-03-19
NA,38671.51442849664,-651.3837629051432,16771.0,2008-03-20
NA,38675.494894867305,-652.5761542480734,16771.0,2008-03-21
NA,38677.53251207602,-650.3597291517625,16773.0,2008-03-22
NA,38670.49560647056,-652.4918006695402,16770.0,2008-03-23
NA,38678.513435684355,-651.5016543222731,16772.0,2008-03-24
NA,38681.49404094339,-652.6773785423131,16773.0,2008-03-25
NA,38666.57182702525,-647.9252622772473,16772.0,2008-03-26
NA,38644.63127787443,-644.1842881731915,16773.0,2008-03-27
NA,38637.65096903815,-642.9436948794804,16774.0,2008-03-28
NA,38655.610989658075,-645.4920729382035,16776.0,2008-03-29
NA,38659.5539492498,-648.9325427531675,16774.0,2008-03-30
NA,38661.62891647013,-644.4676292572522,16776.0,2008-03-31
NA,38665.571967389675,-647.9085079003784,16776.0,2008-04-01
NA,38672.55211817106,-649.1507277539638,16779.0,2008-04-02
NA,38684.5125847024,-651.6027041083845,16779.0,2008-04-03
NA,38679.532229394325,-650.3933542443949,16777.0,2008-04-04
NA,38663.59107768054,-646.7503211455089,16776.0,2008-04-05
NA,38660.591497312984,-646.7001452691368,16779.0,2008-04-06
NA,38664.572107754095,-647.8917535235094,16777.0,2008-04-07
NA,38665.51527947859,-651.2827131190318,16776.0,2008-04-08
NA,38660.57266921179,-647.8247360160334,16777.0,2008-04-09
NA,38664.55324498875,-649.0164600611661,16778.0,2008-04-10
NA,38666.60945635284,-645.6757312192184,16780.0,2008-04-11
NA,38666.590658048095,-646.8004970218811,16778.0,2008-04-12
NA,38672.55211817106,-649.1507277539638,16779.0,2008-04-13
NA,38668.57154629641,-647.9587710309853,16779.0,2008-04-14
NA,38678.60778365622,-645.8760857075983,16778.0,2008-04-15
NA,38662.59121755802,-646.7335958533849,16781.0,2008-04-16
NA,38666.552963284325,-649.0500269843654,16782.0,2008-04-17
NA,38670.55239987548,-649.1171608307644,16782.0,2008-04-18
NA,38678.53237073517,-650.3765416980787,16781.0,2008-04-19
NA,38675.55169561442,-649.201078138763,16779.0,2008-04-20
NA,38675.58939915077,-646.9510246509977,16781.0,2008-04-21
NA,38684.5315226901,-650.4774169759762,16779.0,2008-04-22
NA,38648.68679658876,-640.8782249272602,16783.0,2008-04-23
NA,38649.61182600638,-645.3918956940134,16787.0,2008-04-24
NA,38658.61057148392,-645.5421615602984,16785.0,2008-04-25
NA,38660.666482587316,-642.201776818951,16784.0,2008-04-26
NA,38665.62836084559,-644.5342977476193,16787.0,2008-04-27
NA,38665.684459845914,-641.1600826864511,16786.0,2008-04-28
NA,38663.6660687728,-642.2516036779604,16786.0,2008-04-29
NA,38671.58995866069,-646.8841234825014,16788.0,2008-04-30
NA,38678.588979518325,-647.00120052737,16786.0,2008-05-01
NA,38668.590378293135,-646.8339476061293,16786.0,2008-05-02
NA,38670.590098538174,-646.8673981903775,16787.0,2008-05-03
NA,38668.60917757007,-645.7091236339484,16786.0,2008-05-04
NA,38671.60875939591,-645.7592122560434,16787.0,2008-05-05
NA,38667.646816386216,-643.4428360136155,16789.0,2008-05-06
NA,38677.5702830166,-648.1095604228061,16791.0,2008-05-07
NA,38676.55155476221,-649.2178616003627,16791.0,2008-05-08
NA,38675.62697178424,-644.7009689735374,16790.0,2008-05-09
NA,38685.64432479505,-643.7423206940966,16791.0,2008-05-10
NA,38686.606668525135,-646.0096553665184,16789.0,2008-05-11
NA,38686.606668525135,-646.0096553665184,16792.0,2008-05-12
NA,38677.5702830166,-648.1095604228061,16790.0,2008-05-13
NA,38680.58869976336,-647.034651111618,16792.0,2008-05-14
NA,38688.49304469883,-652.7954735522595,16795.0,2008-05-15
NA,38681.55085050115,-649.3017789083613,16794.0,2008-05-16
NA,38678.53237073517,-650.3765416980787,16792.0,2008-05-17
NA,38682.53180537179,-650.4437918833437,16792.0,2008-05-18
NA,38679.532229394325,-650.3933542443949,16795.0,2008-05-19
NA,38669.49574879122,-652.4749299538337,16792.0,2008-05-20
NA,38660.666482587316,-642.201776818951,16793.0,2008-05-21
NA,38667.609316961454,-645.6924274265834,16793.0,2008-05-22
NA,38666.60945635284,-645.6757312192184,16795.0,2008-05-23
NA,38665.55310413653,-649.0332435227658,16795.0,2008-05-24
NA,38672.51428666631,-651.4006045361617,16795.0,2008-05-25
NA,38669.60903817868,-645.7258198413134,16795.0,2008-05-26
NA,38673.58967890573,-646.9175740667496,16797.0,2008-05-27
NA,38672.55211817106,-649.1507277539638,16796.0,2008-05-28
NA,38672.55211817106,-649.1507277539638,16793.0,2008-05-29
NA,38666.590658048095,-646.8004970218811,16794.0,2008-05-30
NA,38664.60973513561,-645.6423388044884,16796.0,2008-05-31
NA,38667.57168666083,-647.9420166541163,16798.0,2008-06-01
NA,38671.57112520313,-648.0090341615922,16798.0,2008-06-02
NA,38680.56986192332,-648.159823553413,16799.0,2008-06-03
NA,38680.513152023705,-651.5353375843102,16798.0,2008-06-04
NA,38682.49389862274,-652.6942492580198,16799.0,2008-06-05
NA,38685.49347166079,-652.7448614051397,16799.0,2008-06-06
NA,38672.57098483871,-648.0257885384611,16798.0,2008-06-07
NA,38672.53321878025,-650.2756664201812,16800.0,2008-06-08
NA,38676.47575302181,-653.7180783151263,16797.0,2008-06-09
NA,38681.47503896269,-653.8025773170283,16799.0,2008-06-10
NA,38683.47475333904,-653.8363769177892,16798.0,2008-06-11
NA,38682.49389862274,-652.6942492580198,16802.0,2008-06-12
NA,38682.49389862274,-652.6942492580198,16799.0,2008-06-13
NA,38686.493329340134,-652.7617321208463,16801.0,2008-06-14
NA,38654.62988881308,-644.3509593991096,16802.0,2008-06-15
NA,38666.53406682532,-650.1747911422837,16802.0,2008-06-16
NA,38660.57266921179,-647.8247360160334,16801.0,2008-06-17
NA,38662.51570496956,-651.2321882259761,16800.0,2008-06-18
NA,38671.43837477628,-655.883393508992,16803.0,2008-06-19
NA,38662.51570496956,-651.2321882259761,16804.0,2008-06-20
NA,38667.51499581794,-651.3163963810689,16801.0,2008-06-21
NA,38669.4577238974,-654.7246289180433,16806.0,2008-06-22
NA,38676.47575302181,-653.7180783151263,16801.0,2008-06-23
NA,38673.45715068203,-654.7923444582029,16804.0,2008-06-24
NA,38672.45729398587,-654.7754155731631,16803.0,2008-06-25
NA,38671.51442849664,-651.3837629051432,16806.0,2008-06-26
NA,38666.47718114005,-653.5490803113221,16803.0,2008-06-27
NA,38671.552259023265,-649.133944292364,16804.0,2008-06-28
NA,38670.51457032696,-651.3669212741246,16803.0,2008-06-29
NA,38668.57154629641,-647.9587710309853,16805.0,2008-06-30
NA,38676.51371934501,-651.467971060236,16803.0,2008-07-01
NA,38673.49517950861,-652.5424128166601,16806.0,2008-07-02
NA,38681.58855988588,-647.0513764037421,16806.0,2008-07-03
NA,38688.47403927992,-653.9208759196912,16804.0,2008-07-04
NA,38682.5884200084,-647.0681016958662,16811.0,2008-07-05
NA,38674.551836466635,-649.1842946771633,16805.0,2008-07-06
NA,38674.570704109865,-648.0592972921992,16807.0,2008-07-07
NA,38681.51301019338,-651.5521792153288,16806.0,2008-07-08
NA,38684.5125847024,-651.6027041083845,16809.0,2008-07-09
NA,38684.5315226901,-650.4774169759762,16804.0,2008-07-10
NA,38688.5120173811,-651.6700706324588,16807.0,2008-07-11
NA,38656.573230669484,-647.7577185085574,16808.0,2008-07-12
NA,38664.572107754095,-647.8917535235094,16809.0,2008-07-13
NA,38663.59107768054,-646.7503211455089,16810.0,2008-07-14
NA,38668.53378414363,-650.2084162349162,16808.0,2008-07-15
NA,38671.58995866069,-646.8841234825014,16811.0,2008-07-16
NA,38670.55239987548,-649.1171608307644,16810.0,2008-07-17
NA,38667.55282243211,-649.0668104459652,16810.0,2008-07-18
NA,38676.456720770504,-654.8431311133226,16809.0,2008-07-19
NA,38678.57014265217,-648.1263147996751,16809.0,2008-07-20
NA,38675.494894867305,-652.5761542480734,16812.0,2008-07-21
NA,38680.513152023705,-651.5353375843102,16814.0,2008-07-22
NA,38658.61057148392,-645.5421615602984,16811.0,2008-07-23
NA,38662.55352669317,-648.9828931379666,16815.0,2008-07-24
NA,38670.51457032696,-651.3669212741246,16814.0,2008-07-25
NA,38666.458153808926,-654.6738422629236,16816.0,2008-07-26
NA,38672.51428666631,-651.4006045361617,16816.0,2008-07-27
NA,38667.53392548447,-650.1916036885999,16813.0,2008-07-28
NA,38675.513861175335,-651.4511294292174,16815.0,2008-07-29
NA,38675.494894867305,-652.5761542480734,16814.0,2008-07-30
NA,38678.57014265217,-648.1263147996751,16815.0,2008-07-31
NA,38681.45600425129,-654.927775538522,16818.0,2008-08-01
NA,38679.513293854034,-651.5184959532917,16815.0,2008-08-02
NA,38675.47589583364,-653.7011785147458,16820.0,2008-08-03
NA,38678.49446790535,-652.6267663951933,16820.0,2008-08-04
NA,38680.49418326405,-652.6605078266066,16817.0,2008-08-05
NA,38680.532088053485,-650.4101667907112,16819.0,2008-08-06
NA,38678.49446790535,-652.6267663951933,16815.0,2008-08-07
NA,38679.513293854034,-651.5184959532917,16820.0,2008-08-08
NA,38682.47489615087,-653.8194771174087,NA,2008-08-09
NA,NA,NA,NA,2008-08-10
NA,38663.553385840954,-648.9996765995663,16819.0,2008-08-11
NA,38667.55282243211,-649.0668104459652,16820.0,2008-08-12
NA,38667.53392548447,-650.1916036885999,16821.0,2008-08-13
NA,38669.47675270458,-653.5997797124634,16821.0,2008-08-14
NA,38678.475467398166,-653.7518779158871,16821.0,2008-08-15
NA,38680.437080605916,-656.0360152361575,16819.0,2008-08-16
NA,38667.47703832823,-653.5659801117025,16821.0,2008-08-17
NA,38663.553385840954,-648.9996765995663,16821.0,2008-08-18
NA,38657.57309030506,-647.7744728854265,16820.0,2008-08-19
NA,38665.45829711277,-654.6569133778837,16821.0,2008-08-20
NA,NA,NA,NA,2008-08-21
NA,38673.43808718286,-655.9173094483622,16820.0,2008-08-22
NA,38676.39942765793,-658.2182861794937,16821.0,2008-08-23
NA,38678.379973940166,-659.3774272026399,16819.0,2008-08-24
NA,38676.418558088546,-657.0932350464583,16822.0,2008-08-25
NA,38679.43722440262,-656.0190572664725,16818.0,2008-08-26
NA,38677.41841379813,-657.1102221007742,16816.0,2008-08-27
NA,38680.41798092688,-657.1611832637218,16820.0,2008-08-28
NA,38679.4181252173,-657.1441962094059,16820.0,2008-08-29
NA,38675.513861175335,-651.4511294292174,16820.0,2008-08-30
NA,38680.41798092688,-657.1611832637218,16821.0,2008-08-31
NA,38675.456864074346,-654.8262022282827,16818.0,2008-09-01
NA,38672.43823097957,-655.9003514786771,16821.0,2008-09-02
NA,38688.41682660354,-657.2970796982487,16822.0,2008-09-03
NA,38648.517690594126,-650.996405391716,16823.0,2008-09-04
NA,38658.51627229087,-651.1648217019018,16824.0,2008-09-05
NA,38666.49617575317,-652.4243178067137,16825.0,2008-09-06
NA,38665.49631807382,-652.4074470910072,16823.0,2008-09-07
NA,38666.49617575317,-652.4243178067137,16826.0,2008-09-08
NA,38668.51485398761,-651.3332380120875,16825.0,2008-09-09
NA,38666.47718114005,-653.5490803113221,16824.0,2008-09-10
NA,38669.49574879122,-652.4749299538337,16824.0,2008-09-11
