H,X,Y,Z,date
NA,39986.39919860575,-2071.1057746385845,665.0,1966-09-03
NA,39909.222728321474,-2053.140331596627,662.0,1966-09-04
NA,39978.65057338197,-2066.040254067032,649.0,1966-09-05
NA,40003.49691653191,-2069.6578096443436,652.0,1966-09-06
NA,40019.41530086789,-2071.648613221117,655.0,1966-09-07
NA,39986.76006572547,-2064.1267999089464,657.0,1966-09-08
NA,40012.4246611078,-2071.2867351412992,653.0,1966-09-09
NA,40017.417975222146,-2071.5452194840263,657.0,1966-09-10
NA,40030.40059191946,-2072.217278775117,659.0,1966-09-11
NA,40031.399254742326,-2072.2689756436625,659.0,1966-09-12
NA,40032.3979175652,-2072.320672512208,657.0,1966-09-13
NA,40048.25584410529,-2075.477739000527,658.0,1966-09-14
NA,40027.645427877025,-2067.404774144575,663.0,1966-09-15
NA,40028.403266273715,-2072.113885038026,662.0,1966-09-16
NA,40037.75235517633,-2065.591282314207,657.0,1966-09-17
NA,40041.50640500622,-2070.456427420218,NA,1966-09-18
NA,40054.669648254676,-2067.632309958742,NA,1966-09-19
NA,40037.81242385195,-2064.426630434302,659.0,1966-09-20
NA,40033.81773053686,-2064.2206563622726,659.0,1966-09-21
NA,40037.8724586492,-2063.261976807562,660.0,1966-09-22
NA,40038.87113347544,-2063.3134412753184,658.0,1966-09-23
NA,40041.807117167045,-2064.6326045063315,655.0,1966-09-24
NA,40044.04443565152,-2060.076269356638,660.0,1966-09-25
NA,40038.811097180725,-2064.4781239523095,659.0,1966-09-26
NA,40039.051039083744,-2059.8193827729337,654.0,1966-09-27
NA,40032.120174207594,-2058.2952552540783,656.0,1966-09-28
NA,40032.120174207594,-2058.2952552540783,650.0,1966-09-29
NA,40031.12149339996,-2058.243906987763,652.0,1966-09-30
NA,40031.00168187798,-2060.572819747663,654.0,1966-10-01
NA,40044.98317133876,-2061.2925088873812,653.0,1966-10-02
NA,40051.91392808799,-2062.8174172794297,655.0,1966-10-03
NA,40050.91525176513,-2062.7659818619686,656.0,1966-10-04
NA,40010.209020033486,-2056.001744462138,659.0,1966-10-05
NA,40016.08141487196,-2058.637704487895,658.0,1966-10-06
NA,40033.997715333855,-2060.727038849031,656.0,1966-10-07
NA,40031.12149339996,-2058.243906987763,653.0,1966-10-08
NA,40040.22932357051,-2056.376598749461,655.0,1966-10-09
NA,40050.15631206856,-2058.0545130960018,655.0,1966-10-10
NA,40057.266774042706,-2056.083313772602,653.0,1966-10-11
NA,40058.085875206205,-2059.6303101782796,656.0,1966-10-12
NA,40046.10170551454,-2059.0141309824944,655.0,1966-10-13
NA,40054.27071818826,-2055.9295304282664,658.0,1966-10-14
NA,40059.20431564264,-2057.3511118908136,661.0,1966-10-15
NA,40015.44141718547,-2051.602346410614,662.0,1966-10-16
NA,40034.59546276492,-2049.081533946934,654.0,1966-10-17
NA,40043.404688616065,-2053.036030789657,655.0,1966-10-18
NA,40043.46439207184,-2051.871214495349,648.0,1966-10-19
NA,40046.40075341221,-2053.189639830269,654.0,1966-10-20
NA,40057.38632433137,-2053.7528729791784,650.0,1966-10-21
