F,X,Y,Z,date
NA,24876.975450410704,1242.8018505229159,39257.0,1971-06-05
NA,24876.90310503016,1244.2491321840403,39261.0,1971-06-06
NA,24882.967977016713,1243.10122466388,39256.0,1971-06-07
NA,24881.006615067432,1242.2776746648376,39255.0,1971-06-08
NA,24882.04149826898,1241.6037525798497,39258.0,1971-06-09
NA,24891.39055955988,1234.8117311773638,39256.0,1971-06-10
NA,24883.9305591229,1243.8749650786876,39260.0,1971-06-11
NA,24884.147277254102,1239.5318809644948,39257.0,1971-06-12
NA,24880.08008696153,1240.780345742308,39261.0,1971-06-13
NA,24874.051439585317,1241.2050519006607,39263.0,1971-06-14
NA,24885.964240319718,1243.2509117343623,39259.0,1971-06-15
NA,24888.07015723955,1241.1788139999428,39258.0,1971-06-16
NA,24884.075122100538,1240.9795798711255,39260.0,1971-06-17
NA,24885.109970438483,1240.3055104220052,39261.0,1971-06-18
NA,24893.02782895902,1242.1519660137349,39257.0,1971-06-19
NA,24890.067674809052,1241.2784310643515,39259.0,1971-06-20
NA,24896.204523065557,1238.6804857145682,39256.0,1971-06-21
NA,24892.35340016027,1235.5853679650797,39258.0,1971-06-22
NA,24879.899359619656,1244.3989935698019,39258.0,1971-06-23
NA,24890.067674809052,1241.2784310643515,39259.0,1971-06-24
NA,NA,NA,39270.0,1971-06-25
NA,24868.731919177095,1247.466525443581,39263.0,1971-06-26
NA,24881.896862679318,1244.4989011603097,39261.0,1971-06-27
NA,24889.177138884777,1239.0566368069537,39260.0,1971-06-28
NA,24878.755653092754,1247.243822877258,39262.0,1971-06-29
NA,24871.909347381006,1243.9993632077708,39267.0,1971-06-30
NA,24874.9056019705,1244.1492245935324,39259.0,1971-07-01
NA,24878.972959279374,1242.9016419032373,39260.0,1971-07-02
NA,24879.081328176777,1240.7305372101039,39260.0,1971-07-03
NA,24879.899359619656,1244.3989935698019,39259.0,1971-07-04
NA,24881.93305315789,1243.7751155932308,39258.0,1971-07-05
NA,24892.99168569126,1242.8760743154467,39257.0,1971-07-06
NA,24894.243012250143,1237.8569574207784,39258.0,1971-07-07
NA,24885.89186879864,1244.6987163413253,39260.0,1971-07-08
NA,24876.93928824536,1243.5254918795888,39256.0,1971-07-09
NA,24885.07388088529,1241.02938840333,39258.0,1971-07-10
NA,24887.17961262965,1238.9571940592164,39256.0,1971-07-11
NA,24896.276544442717,1237.2320811518848,39252.0,1971-07-12
NA,24888.888123388133,1244.848577727087,39257.0,1971-07-13
NA,24882.005370952753,1242.3275413023882,39258.0,1971-07-14
NA,24884.075122100538,1240.9795798711255,39259.0,1971-07-15
NA,24884.965485885383,1243.2010160442014,39259.0,1971-07-16
NA,24888.85190168087,1245.5725656085042,39257.0,1971-07-17
NA,24894.02658629448,1242.2018035986334,39256.0,1971-07-18
NA,24889.0689160243,1241.2286225321473,39257.0,1971-07-19
NA,24887.071398454795,1241.1290054677386,39260.0,1971-07-20
NA,24872.76317882866,1246.943402847661,39262.0,1971-07-21
NA,24868.731919177095,1247.466525443581,39260.0,1971-07-22
NA,24886.18084950209,1238.9074726853478,39257.0,1971-07-23
NA,24885.964240319718,1243.2509117343623,39261.0,1971-07-24
NA,24886.00039449403,1242.5270078525914,39258.0,1971-07-25
NA,24891.138609019734,1239.88013395132,39256.0,1971-07-26
NA,24888.106251138084,1240.454848860409,39257.0,1971-07-27
NA,24883.966731451048,1243.1511203540408,39259.0,1971-07-28
NA,24889.886874917964,1244.8985315223408,39260.0,1971-07-29
NA,24879.681792081756,1248.7413362083776,39260.0,1971-07-30
NA,24883.640422492423,1249.6656849338146,39256.0,1971-07-31
NA,24895.133655742953,1240.0791356580773,39258.0,1971-08-01
NA,24883.00412683807,1242.377407939939,39258.0,1971-08-02
NA,24885.964240319718,1243.2509117343623,39261.0,1971-08-03
NA,24886.00039449403,1242.5270078525914,39259.0,1971-08-04
NA,24878.010347411477,1242.1280747521853,39257.0,1971-08-05
NA,24879.899359619656,1244.3989935698019,39258.0,1971-08-06
NA,24890.2839396661,1236.934275860959,39258.0,1971-08-07
NA,24871.80069325203,1246.1698420150644,39264.0,1971-08-08
NA,24878.90060808982,1244.3490397745481,39265.0,1971-08-09
NA,NA,NA,NA,1971-08-10
NA,24874.087534253016,1240.481494549082,39265.0,1971-08-11
NA,24879.97171371371,1242.951537593398,39261.0,1971-08-12
NA,24886.036527610813,1241.8031029194444,39261.0,1971-08-13
NA,24889.959258057057,1243.450494495005,39260.0,1971-08-14
NA,24891.28270712887,1236.9839100761133,39260.0,1971-08-15
NA,24894.02658629448,1242.2018035986334,39260.0,1971-08-16
NA,NA,NA,NA,1971-08-17
NA,NA,NA,NA,1971-08-18
NA,24882.401613446567,1234.3658076728057,39259.0,1971-08-19
NA,24895.16971765016,1239.3549650501657,39257.0,1971-08-20
NA,24882.149753892492,1239.4323801111161,39262.0,1971-08-21
NA,24872.76317882866,1246.943402847661,39265.0,1971-08-22
NA,24886.14480061571,1239.6313818178733,39261.0,1971-08-23
NA,24885.964240319718,1243.2509117343623,39263.0,1971-08-24
NA,24891.10253183769,1240.6041872988126,39257.0,1971-08-25
NA,24866.02527678765,1241.529675101576,39263.0,1971-08-26
NA,24886.89062032847,1244.7486701365792,39262.0,1971-08-27
NA,24894.13489406215,1240.029385231388,39261.0,1971-08-28
NA,24893.10005230409,1240.7037462577482,39259.0,1971-08-29
NA,24894.13489406215,1240.029385231388,39260.0,1971-08-30
NA,24890.885626447794,1244.9484853175948,39260.0,1971-08-31
NA,24876.90310503016,1244.2491321840403,39262.0,1971-09-01
NA,24884.856901375624,1245.3726342175557,39262.0,1971-09-02
NA,24883.858151299315,1245.3226513698187,39261.0,1971-09-03
NA,24888.960503622722,1243.4005988048443,39263.0,1971-09-04
NA,24873.798187585504,1246.2699239202175,39267.0,1971-09-05
NA,NA,NA,NA,1971-09-06
NA,NA,NA,NA,1971-09-07
NA,24873.798187585504,1246.2699239202175,39267.0,1971-09-08
NA,24890.10377160449,1240.5544078193445,39264.0,1971-09-09
NA,24892.065192378555,1241.3780481287602,39262.0,1971-09-10
NA,24889.177138884777,1239.0566368069537,39266.0,1971-09-11
NA,24893.17219139503,1239.2555223024283,39261.0,1971-09-12
NA,24888.106251138084,1240.454848860409,39264.0,1971-09-13
NA,24886.00039449403,1242.5270078525914,39264.0,1971-09-14
NA,24888.996662149984,1242.6766077652437,39263.0,1971-09-15
NA,24892.02907162356,1242.1021284288363,39259.0,1971-09-16
NA,24895.915594912964,1244.4740619914287,39261.0,1971-09-17
NA,24855.78450174706,1246.0922127638025,39268.0,1971-09-18
NA,24872.654267780505,1249.1139561545945,39268.0,1971-09-19
NA,24871.691849713457,1248.3403113322317,39265.0,1971-09-20
NA,24873.798187585504,1246.2699239202175,39262.0,1971-09-21
NA,24878.791923419187,1246.5201286831007,39264.0,1971-09-22
NA,24886.926818070417,1244.024739306873,39263.0,1971-09-23
NA,24889.814407535614,1246.3465643361462,39262.0,1971-09-24
NA,24872.0539249144,1241.1053767308633,39268.0,1971-09-25
NA,24880.64419848008,1249.515213448573,39266.0,1971-09-26
NA,24853.38704915904,1253.9446497727886,39270.0,1971-09-27
NA,24868.84068647473,1245.296314432408,39269.0,1971-09-28
NA,24877.865650841446,1245.0227542833961,39268.0,1971-09-29
NA,24868.695621325347,1248.1899270036772,39270.0,1971-09-30
NA,24871.691849713457,1248.3403113322317,39268.0,1971-10-01
NA,24873.798187585504,1246.2699239202175,39270.0,1971-10-02
NA,24875.79568191898,1246.3700058253708,39268.0,1971-10-03
NA,24876.794429085716,1246.4200467779474,39267.0,1971-10-04
NA,24873.834429584465,1245.5463739332981,39268.0,1971-10-05
NA,24879.045226262606,1241.4542398251538,39262.0,1971-10-06
NA,24880.64419848008,1249.515213448573,39264.0,1971-10-07
NA,24867.80570458508,1245.9696782047579,39266.0,1971-10-08
NA,24871.873150383577,1244.7228571969736,39265.0,1971-10-09
NA,24880.753144514118,1247.3439628871238,39266.0,1971-10-10
NA,24868.76819598593,1246.7431228279295,39269.0,1971-10-11
NA,24871.764433117976,1246.8933328427281,39269.0,1971-10-12
NA,24879.790670585924,1246.570169635677,39268.0,1971-10-13
NA,24885.037770275354,1241.7532653345456,39266.0,1971-10-14
NA,24883.00412683807,1242.377407939939,39265.0,1971-10-15
NA,24886.00039449403,1242.5270078525914,39265.0,1971-10-16
NA,24886.036527610813,1241.8031029194444,39265.0,1971-10-17
NA,24886.00039449403,1242.5270078525914,39264.0,1971-10-18
NA,24890.13984733893,1239.8303835246306,39262.0,1971-10-19
NA,24889.141085658124,1239.7806330979413,39261.0,1971-10-20
NA,24884.82066442588,1246.0965048352562,39263.0,1971-10-21
NA,24874.051439585317,1241.2050519006607,39266.0,1971-10-22
NA,24896.168480777724,1239.4046864240343,39263.0,1971-10-23
NA,24881.006615067432,1242.2776746648376,39265.0,1971-10-24
NA,24876.866900765133,1244.972771435659,39266.0,1971-10-25
NA,24883.966731451048,1243.1511203540408,39265.0,1971-10-26
NA,24889.177138884777,1239.0566368069537,39264.0,1971-10-27
NA,24890.10377160449,1240.5544078193445,39262.0,1971-10-28
NA,24873.616661883294,1249.8876580244234,39267.0,1971-10-29
NA,24872.017812099562,1241.8288749268806,39265.0,1971-10-30
NA,24879.97171371371,1242.951537593398,39265.0,1971-10-31
NA,24881.11492950568,1240.1063925041335,39266.0,1971-11-01
NA,24881.11492950568,1240.1063925041335,39263.0,1971-11-02
NA,24887.251650120324,1237.5093145440703,39266.0,1971-11-03
NA,24887.251650120324,1237.5093145440703,39264.0,1971-11-04
NA,24881.18703386427,1238.6588658160044,39265.0,1971-11-05
NA,24888.250416138868,1237.5589778121714,39264.0,1971-11-06
NA,24889.35708911423,1235.4366396376754,39265.0,1971-11-07
NA,24889.105011371288,1240.5046283398767,39266.0,1971-11-08
NA,24878.082569392027,1240.6807286778994,39266.0,1971-11-09
NA,24896.312523531982,1236.5078772998932,39263.0,1971-11-10
NA,24868.731919177095,1247.466525443581,39269.0,1971-11-11
NA,24876.975450410704,1242.8018505229159,39268.0,1971-11-12
NA,24881.18703386427,1238.6588658160044,39269.0,1971-11-13
NA,24884.18332324696,1238.8080299376104,39269.0,1971-11-14
NA,24886.14480061571,1239.6313818178733,39267.0,1971-11-15
NA,24887.107490904884,1240.4050693809409,39265.0,1971-11-16
NA,24891.28270712887,1236.9839100761133,39264.0,1971-11-17
NA,24892.35340016027,1235.5853679650797,39263.0,1971-11-18
NA,24892.209464771648,1238.4817164305446,39263.0,1971-11-19
NA,24887.107490904884,1240.4050693809409,39265.0,1971-11-20
NA,24872.980432673365,1242.602267762273,39269.0,1971-11-21
NA,24864.736942161966,1247.2661292145942,39270.0,1971-11-22
NA,24866.51634543471,1251.7063722089201,39270.0,1971-11-23
NA,24862.77572172184,1246.4427027983324,39269.0,1971-11-24
NA,24846.578006444503,1249.978147676307,39275.0,1971-11-25
NA,24863.883149773086,1244.3229944150767,39274.0,1971-11-26
NA,24873.906850440668,1244.0992707982787,39273.0,1971-11-27
NA,24871.909347381006,1243.9993632077708,39272.0,1971-11-28
NA,24875.940535262856,1243.4755671368603,39271.0,1971-11-29
NA,24887.107490904884,1240.4050693809409,39269.0,1971-11-30
NA,24879.009103296794,1242.177941389736,39270.0,1971-12-01
NA,24882.11368973888,1240.1561719836016,39270.0,1971-12-02
NA,24875.940535262856,1243.4755671368603,39273.0,1971-12-03
NA,24883.076363315788,1240.9297713389212,39270.0,1971-12-04
NA,24881.07884574628,1240.8301542745126,39269.0,1971-12-05
NA,24885.109970438483,1240.3055104220052,39269.0,1971-12-06
NA,24885.146038934905,1239.581631391184,39269.0,1971-12-07
NA,24892.245480213052,1237.757630884576,39265.0,1971-12-08
NA,24893.28024205441,1237.083178506422,39265.0,1971-12-09
NA,24881.07884574628,1240.8301542745126,39267.0,1971-12-10
NA,24879.117409039274,1240.0068335451979,39268.0,1971-12-11
NA,24876.975450410704,1242.8018505229159,39269.0,1971-12-12
NA,24875.79568191898,1246.3700058253708,39270.0,1971-12-13
NA,24878.082569392027,1240.6807286778994,39269.0,1971-12-14
NA,24881.04274093352,1241.5539149949511,39268.0,1971-12-15
NA,24882.005370952753,1242.3275413023882,39265.0,1971-12-16
NA,24850.840131626697,1264.6872152165101,39278.0,1971-12-17
NA,24826.348434519863,1254.0284716916071,39283.0,1971-12-18
NA,24840.62192581645,1248.9540978943232,39278.0,1971-12-19
NA,24855.603002082422,1249.7073268854947,39275.0,1971-12-20
NA,24862.703164549122,1247.8891583465677,39274.0,1971-12-21
NA,24860.70567895705,1247.7889021275314,39275.0,1971-12-22
NA,24860.814474417923,1245.6193915367217,39275.0,1971-12-23
NA,24867.841937852787,1245.24630253223,39275.0,1971-12-24
NA,24867.98666050169,1242.3527893114695,39273.0,1971-12-25
NA,24863.701907345163,1247.939286456086,39273.0,1971-12-26
NA,24870.020300328924,1241.729141651779,39271.0,1971-12-27
NA,24872.94427631534,1243.3257929086749,39270.0,1971-12-28
NA,24862.811968751397,1245.719473441875,39274.0,1971-12-29
NA,24862.630523225165,1249.3356096711502,39272.0,1971-12-30
NA,24875.940535262856,1243.4755671368603,39269.0,1971-12-31
NA,24873.943029297843,1243.3757176514034,39270.0,1972-01-01
NA,24875.050196920773,1241.2548894855593,NA,1972-01-02
NA,24876.04895425623,1241.3047270704578,39272.0,1972-01-03
NA,24884.075122100538,1240.9795798711255,39269.0,1972-01-04
NA,24880.152230530883,1239.3328792577374,39271.0,1972-01-05
NA,24882.257820027593,1237.2609982035647,39268.0,1972-01-06
NA,24883.184560119396,1238.7583085637418,39269.0,1972-01-07
NA,24883.11244997208,1240.2059514630694,39268.0,1972-01-08
NA,24883.00412683807,1242.377407939939,39269.0,1972-01-09
NA,24874.9056019705,1244.1492245935324,39271.0,1972-01-10
NA,24866.915589731852,1243.7495942315013,39274.0,1972-01-11
NA,24868.913092791514,1243.8495018220092,39273.0,1972-01-12
NA,24882.077604531034,1240.8799628067168,39271.0,1972-01-13
NA,24887.071398454795,1241.1290054677386,39266.0,1972-01-14
NA,NA,NA,39272.0,1972-01-15
NA,24853.569165140743,1250.3298579035652,39275.0,1972-01-16
NA,24868.876900154642,1244.5729086537622,39274.0,1972-01-17
NA,24866.987906067356,1242.3028936213086,39275.0,1972-01-18
NA,24874.051439585317,1241.2050519006607,39272.0,1972-01-19
NA,NA,NA,NA,1972-01-20
NA,NA,NA,NA,1972-01-21
NA,24850.645644689022,1248.733375103943,39280.0,1972-01-22
NA,24853.53278400445,1251.052818395814,39279.0,1972-01-23
NA,24864.773213143202,1246.5428428081982,39277.0,1972-01-24
NA,24868.913092791514,1243.8495018220092,39278.0,1972-01-25
NA,24870.874400307264,1244.6728743492365,39277.0,1972-01-26
NA,24871.98167823903,1242.5523720721123,39279.0,1972-01-27
NA,24860.814474417923,1245.6193915367217,39279.0,1972-01-28
NA,24865.880649925708,1244.422960110551,39279.0,1972-01-29
NA,24878.046468927147,1241.4044022402552,39277.0,1972-01-30
NA,24880.043983598065,1241.5040774100526,39277.0,1972-01-31
NA,24881.25905400905,1237.2113349354636,39273.0,1972-02-01
NA,24883.148515573295,1239.4821305378055,39272.0,1972-02-02
NA,24874.087534253016,1240.481494549082,39276.0,1972-02-03
NA,24879.045226262606,1241.4542398251538,39273.0,1972-02-04
NA,24876.121128339673,1239.8574951067942,39274.0,1972-02-05
NA,24881.96922258238,1243.0513289737194,39272.0,1972-02-06
NA,24882.005370952753,1242.3275413023882,39271.0,1972-02-07
NA,24882.11368973888,1240.1561719836016,39273.0,1972-02-08
NA,24886.108730671684,1240.355289901473,39269.0,1972-02-09
NA,24895.313754625833,1236.4582721377276,39266.0,1972-02-10
NA,24890.175902012343,1239.1063581808223,39268.0,1972-02-11
NA,24890.175902012343,1239.1063581808223,39272.0,1972-02-12
NA,24880.934300175384,1243.7251908505025,39272.0,1972-02-13
NA,24875.122368106473,1239.8077156273262,39272.0,1972-02-14
NA,24881.150992211686,1239.3826296844268,39272.0,1972-02-15
NA,24883.00412683807,1242.377407939939,39272.0,1972-02-16
NA,24862.811968751397,1245.719473441875,39276.0,1972-02-17
NA,24867.66056109327,1248.863170345858,39277.0,1972-02-18
NA,24867.95051140281,1243.076169195033,39275.0,1972-02-19
NA,24876.04895425623,1241.3047270704578,39272.0,1972-02-20
NA,24873.943029297843,1243.3757176514034,39270.0,1972-02-21
NA,24882.185796991835,1238.708587189873,39266.0,1972-02-22
NA,24889.32114118895,1236.1606411647344,39267.0,1972-02-23
NA,24850.899398781035,1243.6732173944945,39279.0,1972-02-24
NA,24856.601740500155,1249.7575421515726,39275.0,1972-02-25
NA,24870.056410243484,1241.0057015610662,39273.0,1972-02-26
NA,24875.940535262856,1243.4755671368603,39271.0,1972-02-27
NA,24878.046468927147,1241.4044022402552,39273.0,1972-02-28
NA,24893.17219139503,1239.2555223024283,39269.0,1972-02-29
NA,24890.067674809052,1241.2784310643515,39266.0,1972-03-01
NA,24879.045226262606,1241.4542398251538,39268.0,1972-03-02
NA,24877.75690738207,1247.1937528723251,39269.0,1972-03-03
NA,24879.081328176777,1240.7305372101039,39266.0,1972-03-04
NA,24881.04274093352,1241.5539149949511,39267.0,1972-03-05
NA,24891.884377977625,1244.9984391128487,39268.0,1972-03-06
NA,24864.591647842004,1250.1592642801975,39271.0,1972-03-07
NA,24872.87190045989,1244.7728400447106,39268.0,1972-03-08
NA,24872.94427631534,1243.3257929086749,39270.0,1972-03-09
NA,24878.90060808982,1244.3490397745481,39270.0,1972-03-10
NA,24872.0539249144,1241.1053767308633,39269.0,1972-03-11
NA,24889.0689160243,1241.2286225321473,39268.0,1972-03-12
NA,24887.071398454795,1241.1290054677386,39267.0,1972-03-13
NA,24891.28270712887,1236.9839100761133,39263.0,1972-03-14
NA,24900.163533287978,1239.603571919509,39261.0,1972-03-15
NA,24872.0539249144,1241.1053767308633,39264.0,1972-03-16
NA,24869.839435096677,1245.3463263325862,39266.0,1972-03-17
NA,24878.972959279374,1242.9016419032373,39264.0,1972-03-18
NA,24886.926818070417,1244.024739306873,39263.0,1972-03-19
NA,24889.995418035305,1242.7264744027943,39263.0,1972-03-20
NA,24893.17219139503,1239.2555223024283,39262.0,1972-03-21
NA,24893.02782895902,1242.1519660137349,39263.0,1972-03-22
NA,24895.097572770494,1240.803305216684,39265.0,1972-03-23
NA,24872.617922005284,1249.8374718104894,39268.0,1972-03-24
NA,24874.79693475224,1246.3199648727941,39265.0,1972-03-25
NA,24885.819413047826,1246.1465167354343,39265.0,1972-03-26
NA,24879.790670585924,1246.570169635677,39264.0,1972-03-27
NA,24886.252884101777,1237.4596512759692,39264.0,1972-03-28
NA,24877.97420484504,1242.8517462130765,39268.0,1972-03-29
NA,24867.98666050169,1242.3527893114695,39272.0,1972-03-30
NA,24874.0153238702,1241.9286082019821,39274.0,1972-03-31
NA,24878.791923419187,1246.5201286831007,39269.0,1972-04-01
NA,24876.721873207352,1247.867317901555,39269.0,1972-04-02
NA,24896.096333003694,1240.8530846961519,39267.0,1972-04-03
NA,24895.84315221505,1245.922445542664,39267.0,1972-04-04
NA,24886.999150379346,1242.576874490142,39268.0,1972-04-05
NA,24891.030314288102,1242.0522908439375,39264.0,1972-04-06
NA,24889.0689160243,1241.2286225321473,39268.0,1972-04-07
NA,24891.992929805943,1242.826207677896,39265.0,1972-04-08
NA,24897.985465117858,1243.1254075032007,39263.0,1972-04-09
NA,24903.05153901083,1241.925941983008,39262.0,1972-04-10
NA,24890.81315615756,1246.3965762363243,39263.0,1972-04-11
NA,24897.949293531736,1243.8496600162907,39262.0,1972-04-12
NA,24887.81691029172,1246.2465405357902,39267.0,1972-04-13
NA,24889.850651757184,1245.6225484562412,39264.0,1972-04-14
NA,24892.99168569126,1242.8760743154467,39264.0,1972-04-15
NA,24895.87938409695,1245.1982542938642,39265.0,1972-04-16
NA,24901.162296415543,1239.6532932933776,39264.0,1972-04-17
NA,24877.155945488466,1239.1836279776694,39272.0,1972-04-18
NA,24884.78440641961,1246.8203743985603,39269.0,1972-04-19
NA,24896.168480777724,1239.4046864240343,39266.0,1972-04-20
NA,24872.94427631534,1243.3257929086749,39269.0,1972-04-21
NA,24887.671734450054,1249.1423610845234,39267.0,1972-04-22
NA,24884.856901375624,1245.3726342175557,39266.0,1972-04-23
NA,24895.16971765016,1239.3549650501657,39265.0,1972-04-24
NA,24905.19340422685,1239.1277166036216,39264.0,1972-04-25
NA,24910.042850504095,1242.2746017084385,39259.0,1972-04-26
NA,24906.083935335704,1241.350879490831,39258.0,1972-04-27
NA,24866.84318923084,1245.196290632052,39269.0,1972-04-28
NA,24859.488786029015,1252.0775923630058,39271.0,1972-04-29
NA,24874.86940061251,1244.872805740185,39265.0,1972-04-30
NA,24886.00039449403,1242.5270078525914,39263.0,1972-05-01
NA,24883.749381646165,1247.4941729019224,39266.0,1972-05-02
NA,24891.992929805943,1242.826207677896,39263.0,1972-05-03
NA,24891.138609019734,1239.88013395132,39260.0,1972-05-04
NA,24902.016644978143,1242.6005042778227,39259.0,1972-05-05
NA,24897.80439651119,1246.7466595375704,39258.0,1972-05-06
NA,24896.9505390974,1243.79976432613,39260.0,1972-05-07
NA,24903.869396335598,1245.5978846558955,39259.0,1972-05-08
NA,24893.736838752986,1247.9948729512507,39260.0,1972-05-09
NA,24887.671734450054,1249.1423610845234,39263.0,1972-05-10
NA,24896.805647889243,1246.6966476373923,39259.0,1972-05-11
NA,24892.065192378555,1241.3780481287602,39260.0,1972-05-12
NA,24892.810653401455,1246.4966000366803,39263.0,1972-05-13
NA,24892.846901986115,1245.7724969994526,39265.0,1972-05-14
NA,24900.61902522902,1250.5183566835187,39264.0,1972-05-15
NA,24867.22311059303,1257.5435451656706,39264.0,1972-05-16
NA,24878.864400917755,1245.0727371311332,39267.0,1972-05-17
NA,24894.95303022873,1243.6999729458084,39262.0,1972-05-18
NA,24896.9505390974,1243.79976432613,39263.0,1972-05-19
NA,24901.944311269075,1244.0492427769334,39260.0,1972-05-20
NA,24911.931855612424,1244.5481996785406,39259.0,1972-05-21
NA,24904.15858579823,1239.8024574149836,39259.0,1972-05-22
NA,24900.981732773813,1243.275007415853,39259.0,1972-05-23
NA,24895.915594912964,1244.4740619914287,39265.0,1972-05-24
NA,24907.082695568908,1241.4006589702988,39259.0,1972-05-25
NA,24895.770625253717,1247.3708248769028,39264.0,1972-05-26
NA,24894.95303022873,1243.6999729458084,39262.0,1972-05-27
NA,24903.97800042977,1243.4246073285053,39265.0,1972-05-28
NA,24896.024100965395,1242.3014787684308,39262.0,1972-05-29
NA,24912.32880713388,1236.5768901477743,39258.0,1972-05-30
NA,24897.876887156614,1245.2981618843721,39263.0,1972-05-31
NA,24898.94804796607,1243.8995557064513,39266.0,1972-06-01
NA,24904.01415964906,1242.7001794476198,39261.0,1972-06-02
NA,24902.0888944029,1241.1517615729592,39268.0,1972-06-03
NA,24910.042850504095,1242.2746017084385,39262.0,1972-06-04
NA,24895.097572770494,1240.803305216684,39264.0,1972-06-05
NA,24905.157348925797,1239.8521787888521,39261.0,1972-06-06
NA,24896.024100965395,1242.3014787684308,39267.0,1972-06-07
NA,24898.839402443984,1246.0723940858752,39262.0,1972-06-08
NA,24894.9891974619,1242.9758075905484,39262.0,1972-06-09
NA,24910.93310117809,1244.4983039883798,39263.0,1972-06-10
NA,24908.225736509783,1238.5522431741942,39267.0,1972-06-11
NA,24910.115080955027,1240.825392058417,39264.0,1972-06-12
NA,24912.112604316637,1240.9248929117957,39262.0,1972-06-13
NA,24911.149927691178,1240.150507032064,39263.0,1972-06-14
NA,24902.161059543105,1239.7030146672462,39270.0,1972-06-15
NA,24898.093853470098,1240.9526436550877,39272.0,1972-06-16
NA,24894.735584463666,1248.0449429561836,39274.0,1972-06-17
NA,24791.69580199616,1266.015505942139,39298.0,1972-06-18
NA,24840.3670966354,1254.0121627773185,39287.0,1972-06-19
NA,24864.555271663412,1250.8825454035427,39281.0,1972-06-20
NA,24876.503700381065,1252.2091059113093,39282.0,1972-06-21
NA,24880.535062969106,1251.686454494419,39282.0,1972-06-22
NA,24873.725640446006,1247.7170207298147,39284.0,1972-06-23
NA,24884.78440641961,1246.8203743985603,39284.0,1972-06-24
NA,24887.708059998957,1248.418407531269,39284.0,1972-06-25
NA,24891.848151909806,1245.7225141517156,39285.0,1972-06-26
NA,24894.59019932154,1250.9415685170359,39281.0,1972-06-27
NA,24886.527484708742,1251.9879204034976,39281.0,1972-06-28
NA,24885.819413047826,1246.1465167354343,39286.0,1972-06-29
NA,24886.709315745175,1248.3683084740223,39282.0,1972-06-30
NA,24900.94555683474,1243.9993470867728,39283.0,1972-07-01
NA,24907.010431655435,1242.8496922023157,39277.0,1972-07-02
NA,24907.791882730657,1247.2467785393503,39275.0,1972-07-03
NA,24903.97800042977,1243.4246073285053,39278.0,1972-07-04
NA,24906.86565092509,1245.7477460416571,39278.0,1972-07-05
NA,24911.041609288848,1242.3244102406427,39278.0,1972-07-06
NA,24886.636646504765,1249.8161564190566,39281.0,1972-07-07
NA,24891.521169491774,1252.2391419943965,39282.0,1972-07-08
NA,24899.946802400405,1243.949451396612,39280.0,1972-07-09
NA,24897.69550253678,1248.9193981037363,39284.0,1972-07-10
NA,24903.015402313602,1242.6503418627212,39282.0,1972-07-11
NA,24899.765613920667,1247.5709886872091,39283.0,1972-07-12
NA,24902.94306570341,1244.0991384670942,39287.0,1972-07-13
NA,24903.79688824287,1247.0467309386383,39280.0,1972-07-14
NA,24903.05153901083,1241.925941983008,39285.0,1972-07-15
NA,24895.661676818352,1249.543385960669,39285.0,1972-07-16
NA,24900.873141746106,1245.4480232701337,39283.0,1972-07-17
NA,24901.871893275937,1245.4979770653877,39283.0,1972-07-18
NA,24907.010431655435,1242.8496922023157,39281.0,1972-07-19
NA,24897.840652367675,1246.0224112381381,39284.0,1972-07-20
NA,24900.90935982549,1244.723685705071,39279.0,1972-07-21
NA,24912.076496734913,1241.6495563676383,39280.0,1972-07-22
NA,24897.840652367675,1246.0224112381381,39281.0,1972-07-23
NA,24889.814407535614,1246.3465643361462,39284.0,1972-07-24
NA,24877.611621395343,1250.088402880159,39288.0,1972-07-25
NA,24883.604060663412,1250.3895201637627,39286.0,1972-07-26
NA,24885.001638608708,1242.4771412150405,39287.0,1972-07-27
NA,24889.814407535614,1246.3465643361462,39287.0,1972-07-28
NA,24893.881881037287,1245.0983467033566,39284.0,1972-07-29
NA,24903.97800042977,1243.4246073285053,39284.0,1972-07-30
NA,24915.289132748778,1237.450375381038,39278.0,1972-07-31
NA,24886.926818070417,1244.024739306873,39281.0,1972-08-01
NA,24895.698014029214,1248.8191999892429,39284.0,1972-08-02
NA,24901.871893275937,1245.4979770653877,39282.0,1972-08-03
NA,24876.467264569954,1252.9327335413502,39292.0,1972-08-04
NA,NA,NA,39305.0,1972-08-05
NA,24847.358193840148,1254.3650931865916,39301.0,1972-08-06
NA,24859.050213981696,1260.7551144994304,39299.0,1972-08-07
NA,24872.508758402524,1252.0080124303536,39295.0,1972-08-08
NA,24838.26012130803,1256.0788773954869,39301.0,1972-08-09
NA,24849.282626261895,1255.911605232928,39302.0,1972-08-10
NA,24863.556534706804,1250.832301085363,39298.0,1972-08-11
NA,24867.5878630952,1250.3099100784318,39295.0,1972-08-12
NA,24878.501171370335,1252.3096526517872,39295.0,1972-08-13
NA,24887.81691029172,1246.2465405357902,39290.0,1972-08-14
NA,24886.818161669773,1246.1965286356121,39288.0,1972-08-15
NA,24883.713082983828,1248.218011302282,39290.0,1972-08-16
NA,24885.67424885798,1249.0421048654869,39293.0,1972-08-17
NA,24878.31876717545,1255.9280707133726,39292.0,1972-08-18
NA,24886.745618778208,1247.6443829167208,39291.0,1972-08-19
NA,24888.815658913667,1246.2965524359681,39293.0,1972-08-20
