H,X,Y,Z,date
NA,19931.21784210151,3081.3599807056835,52530.0,1965-11-11
NA,19934.27225866583,3081.238471359513,52529.0,1965-11-12
NA,19922.953240842657,3082.455865571668,52530.0,1965-11-13
NA,19925.10903838333,3081.6024741252604,52532.0,1965-11-14
NA,19926.007635946546,3082.334941598635,52534.0,1965-11-15
NA,19928.253063564902,3080.9016268807077,52534.0,1965-11-16
NA,19929.2413230771,3081.054411489033,52535.0,1965-11-17
NA,19930.13994547306,3081.786941671837,52534.0,1965-11-18
NA,19917.473872226685,3085.16766953878,52537.0,1965-11-19
NA,19911.365114020064,3085.4076385762633,52538.0,1965-11-20
NA,19915.94590644626,3081.964901082819,52535.0,1965-11-21
NA,19923.042897420146,3081.876329049669,52538.0,1965-11-22
NA,19929.2413230771,3081.054411489033,52541.0,1965-11-23
NA,19931.307466797505,3080.780203776643,52538.0,1965-11-24
NA,19931.21784210151,3081.3599807056835,52536.0,1965-11-25
NA,19928.97237447295,3082.793554147601,52539.0,1965-11-26
NA,19927.80475380781,3083.80004120156,52542.0,1965-11-27
NA,19932.295730753613,3080.9329596375997,52542.0,1965-11-28
NA,19933.283994709724,3081.085715498556,52537.0,1965-11-29
NA,19925.648855106843,3084.65341699506,52539.0,1965-11-30
NA,19917.65332629923,3084.0089126591783,52537.0,1965-12-01
NA,19919.089912718275,3081.2648456510483,52534.0,1965-12-02
NA,19923.49092743501,3078.978607333099,52535.0,1965-12-03
NA,19925.646575997947,3078.1248396420397,52534.0,1965-12-04
NA,19925.736106589862,3077.545224775929,52534.0,1965-12-05
NA,19929.778764973806,3077.5760557944277,52534.0,1965-12-06
NA,19928.790478810708,3077.4234436722522,52534.0,1965-12-07
NA,19938.04315360624,3076.477076939689,52531.0,1965-12-08
NA,19930.408806229258,3080.0476971273115,52534.0,1965-12-09
NA,19928.073790248975,3082.0610004332843,52535.0,1965-12-10
NA,19925.467464233367,3079.2840615600167,52535.0,1965-12-11
NA,19923.042897420146,3081.876329049669,52536.0,1965-12-12
NA,19923.580482862933,3078.3990551719016,52537.0,1965-12-13
NA,19928.52184706999,3079.1625470010617,52536.0,1965-12-14
NA,19931.934367443413,3076.7216923095502,52537.0,1965-12-15
NA,19936.965354603028,3076.9045239263805,52534.0,1965-12-16
NA,19937.054849692606,3076.324579810863,52533.0,1965-12-17
NA,19927.80475380781,3083.80004120156,52533.0,1965-12-18
NA,19911.452651857457,3078.3042885391765,52533.0,1965-12-19
NA,19925.467464233367,3079.2840615600167,52528.0,1965-12-20
NA,19928.790478810708,3077.4234436722522,52523.0,1965-12-21
