H,X,Y,Z,date
NA,11371.283169060076,2266.7033526800637,51209.0,1959-06-22
NA,11318.741756518,2279.5177229527794,51215.0,1959-06-23
NA,11253.101210879326,2296.287903923688,51194.0,1959-06-24
NA,11326.25240174535,2282.744517452113,51201.0,1959-06-25
NA,11385.3725755854,2282.9444397768216,51220.0,1959-06-26
NA,11375.930952934514,2263.8453909369373,51228.0,1959-06-27
NA,11366.668666277177,2299.837479273833,51190.0,1959-06-28
NA,11341.767977670495,2276.603421917858,51218.0,1959-06-29
NA,11383.688796560473,2296.3881168181406,51220.0,1959-06-30
NA,11310.667598948035,2289.191662160919,51202.0,1959-07-01
NA,11315.257524888759,2301.7723921900547,51196.0,1959-07-02
NA,11336.070729530205,2279.5765868003937,51204.0,1959-07-03
NA,11371.977328992925,2278.5380463953065,51242.0,1959-07-04
NA,11359.865432744546,2282.986278963487,51211.0,1959-07-05
NA,11359.732594762287,2283.6471652808564,51223.0,1959-07-06
NA,11375.235866977113,2282.6329031706873,51218.0,1959-07-07
NA,11366.013515667568,2282.8459785237706,51228.0,1959-07-08
NA,11352.22130037886,2280.419379680962,51222.0,1959-07-09
NA,11291.82701347342,2291.533699903186,51215.0,1959-07-10
NA,11366.649329199205,2259.248553615846,51239.0,1959-07-11
NA,11322.694783059744,2305.3433257698653,51268.0,1959-07-12
NA,11335.750293346997,2296.3277829794847,51206.0,1959-07-13
NA,11382.032606164457,2284.3412074839284,51227.0,1959-07-14
NA,11248.5750124069,2211.9801514152637,51155.0,1959-07-15
NA,11296.62740735759,2313.043497069897,51277.0,1959-07-16
